68.88780;-30.56231
68.91347;10.16092
68.98000;16.50976
69.07975;-3.35245
69.17264;41.26485
69.53917;12.51087
69.54530;-14.30359
69.72331;-12.12308
69.81855;15.91802
70.11039;-19.67126
70.14093;-41.86357
70.56126;22.95698
71.37559;-3.25462
72.45891;6.96125
72.47778;37.48818
72.65301;8.90025
72.80153;5.60510
73.13318;14.25078
73.15833;36.70320
73.22367;-5.45276
73.51254;66.34266
73.56290;2.44067
73.72377;10.15115
74.09300;13.51458
74.24840;33.16614
74.32175;53.75208
74.63710;1.71404
74.81406;37.89048
74.98214;-12.53720
75.35649;-20.05188
75.35977;-7.17398
75.49223;43.82331
75.61950;41.07589
75.77377;21.59006
75.85457;60.44228
76.10130;-35.48287
76.14224;15.40418
76.36522;-22.37086
76.37788;-57.47299
76.62862;41.23464
76.66941;51.59814
76.86115;18.64501
76.96264;-5.08626
77.28660;-8.75408
77.42483;15.59727
78.07453;-11.86914
78.23280;-16.20543
78.30785;-12.94129
78.32283;2.86125
78.35721;38.48467
78.43928;-67.18535
78.63446;-8.20164
79.17207;45.99903
79.37093;-34.89439
79.40166;-6.84439
79.54395;33.37200
79.78366;40.10067
79.81912;22.09669
79.89386;-13.17678
80.11213;-21.23974
80.44062;-0.38247
80.70834;3.54445
80.98682;-7.80796
81.11924;-2.39714
81.18678;1.84645
81.28278;6.34973
81.57291;28.60787
81.70928;3.09568
81.90868;21.93698
82.06136;-20.75923
82.43326;-1.09218
82.69603;5.94822
82.80306;-35.47044
82.98275;-7.30153
83.00167;-0.29909
83.05313;18.59425
83.18198;32.19203
83.18256;-17.82229
83.40632;-62.48986
83.70516;9.48959
83.76117;-6.00203
83.78449;9.93416
83.81593;-5.38732
83.84542;-5.41606
83.84651;-4.83834
83.85825;-5.90990
84.05339;-1.20192
84.22638;9.29141
84.41118;21.14259
84.68652;-2.60007
84.72122;-7.21271
84.79644;4.12147
84.91225;-34.07405
85.18969;-1.94258
85.21132;-1.12879
85.32381;16.53418
85.61943;1.47466
86.11656;-22.44749
86.19341;-65.73554
86.73896;-14.82195
86.82118;-51.06671
86.93912;-9.66960
87.25400;24.56755
87.29358;39.18113
87.38726;12.65137
87.45657;-56.16649
87.73980;-35.76929
87.76004;37.30568
87.82980;-20.87751
87.87247;39.14848
88.11018;1.85516
88.27868;-33.80144
88.33185;27.61229
88.52458;-63.09102
88.59618;20.27641
88.71161;55.70690
88.79287;7.40704
88.87454;-37.12061
89.10133;-14.16804
89.38422;-35.28331
89.49857;25.95392
89.78663;-42.81511
89.88146;54.28498
89.88237;44.94743
89.93016;37.21276
89.98376;45.93675
90.01394;-3.07408
90.46011;-10.59794
90.59579;9.64737
90.97993;20.13846
91.03007;23.26363
91.24639;-16.48443
91.53889;-14.93529
91.89301;14.76852
92.57464;-54.96866
92.98499;14.20881
93.01365;16.13045
93.71390;-6.27473
93.71957;22.50682
93.84474;29.49871
94.13806;-35.14073
94.71158;69.32003
94.90579;59.01091
94.99835;-2.94449
95.07828;-30.06338
95.52852;-33.43627
95.67495;-17.95592
95.73996;22.51385
95.94207;4.59284
95.98788;-52.69572
96.22459;49.28790
97.04257;-32.58013
97.20448;-7.03305
97.24079;20.21217
97.96403;-23.41844
98.22596;7.33298
98.74411;-52.97563
98.76408;-22.96483
99.17083;-19.25571
99.42793;16.39941
99.44030;-43.19592
99.47261;-18.23746
99.81965;-14.14575
99.83261;42.48901
100.24442;9.89576
100.98304;25.13116
100.99706;13.22814
101.28854;-16.71314
101.32264;12.89606
101.55897;59.44169
101.83268;8.03728
101.96524;2.41219
102.04807;-61.94198
102.46027;-32.50849
102.46382;-53.62249
102.48390;-50.61440
102.69151;41.78157
102.71812;-34.36732
103.19725;33.96137
103.38713;-20.22426
103.53315;-24.18422
103.54784;-12.03859
103.66081;13.17802
103.90583;-20.13659
104.03428;-17.05425
104.06662;-48.72116
104.31916;58.42306
104.40469;45.09410
104.65644;-28.97209
105.01603;76.97744
105.42980;-27.93484
105.72825;-4.23924
105.75614;-23.83330
105.93955;-15.63326
105.97357;-49.58426
106.02723;20.57030
107.09786;-26.39321
107.18677;-70.49919
107.21282;-39.65567
107.55701;-4.23764
107.78497;30.24528
107.91372;39.32054
107.96608;-0.49278
108.14059;-46.75956
108.30571;-45.18252
108.38430;-44.64053
108.56340;-26.35252
108.65894;-48.27193
108.70276;-26.77269
109.14584;-27.88127
109.15349;-23.31560
109.20763;-67.95717
109.28568;-37.09749
109.52336;16.54048
109.57667;-36.73397
109.66825;-24.55871
109.67703;-24.95438
110.03079;21.98234
110.55638;-19.01658
111.02377;-29.30312
111.41208;9.27612
111.43198;27.79829
111.67859;49.21164
111.78780;8.28941
112.04096;8.92550
112.27754;31.78408
112.30783;-43.30189
112.44909;12.00661
112.46423;-23.02430
112.67754;-30.96228
112.76867;82.41157
113.44987;-14.52390
113.51336;-22.29618
113.65002;31.88864
113.84557;-28.36928
113.91542;-52.53381
113.98072;26.89600
114.34217;-34.96857
114.57520;-25.36479
114.70784;-26.80389
114.79149;34.58463
114.82724;5.22751
114.86397;-38.30806
115.09672;-15.26385
115.31199;-9.55108
115.45498;-72.60614
115.75191;58.71049
115.82786;28.88407
115.88498;-28.41096
115.95197;-28.95484
116.11195;24.39813
116.31377;-37.96860
116.33068;28.02631
116.53122;18.51017
117.02156;-25.93718
117.08437;-47.07753
117.30958;-46.37323
117.32358;-24.85978
118.05436;-40.57580
118.16106;-38.86282
118.26518;-49.61308
118.32568;-48.10295
118.37432;26.76586
119.19476;-52.98240
119.21483;-22.88015
119.41713;-30.33459
119.56018;-49.24493
119.93410;-3.67958
119.96690;-18.39914
120.08321;-63.56750
120.30540;-1.39242
120.56647;2.33431
120.87958;27.79442
120.89613;-40.00319
121.88626;-24.30444
121.98267;-68.61714
122.11460;51.50668
122.14857;-2.98378
122.25358;-61.30171
122.25685;-19.24500
122.38315;-47.33661
122.81801;-12.92702
122.83958;-39.61855
122.85790;-42.98729
123.05295;17.64814
123.33323;-15.78821
123.37301;-35.89954
123.51203;-40.34773
124.12895;9.18566
124.63028;-76.91998
124.63914;-36.65953
125.16203;-77.48458
125.34598;-33.05437
125.62860;-59.50954
125.63208;-48.49040
125.70888;43.18837
126.41530;-3.90636
126.43436;-66.13652
127.56679;60.71843
128.83187;-58.00929
129.41101;-42.98910
129.41420;5.70380
129.68937;3.34147
129.92704;-29.56086
130.00633;-12.47537
130.02557;-35.30830
130.05374;64.32787
130.07337;-52.92197
130.15431;-59.76101
130.15656;-46.64875
130.30475;-47.31714
130.43056;-15.94315
130.60588;-53.11404
130.80619;3.39867
130.82172;21.46860
130.89811;-33.18641
130.91825;-7.23373
131.09986;-42.64932
131.17129;18.15486
131.17582;-54.70857
131.50689;-46.04154
131.59386;-13.54770
131.67431;28.76001
131.67733;-56.76980
131.69436;6.41891
132.10825;5.83788
132.44853;-45.30791
132.63338;-27.71006
133.76192;-60.64471
133.84869;5.94553
133.88131;-27.68163
134.08033;-52.72351
134.24345;-59.22936
134.62165;11.85777
134.80349;48.04235
135.02267;-41.25374
135.16147;41.78344
135.61166;-66.39584
135.63636;67.62957
135.90649;47.15666
